path	category	include_in_commit	reason	file_size_bytes	data_or_code	downstream_or_backbone_relevance
reports/planA_k_spatial_kernel_integrity_audit/figures/per_slice/092421_D3_m1_1_slice_3_single_slice_sanity.png	report/output	no	downstream-only or out of M0-M2.5 scope	1154385	report	downstream-only
reports/planA_k_spatial_kernel_integrity_audit/figures/per_slice/100221_D9_m5_2_slice_1_membership_probabilities.png	report/output	no	downstream-only or out of M0-M2.5 scope	2183782	report	downstream-only
reports/planA_k_spatial_kernel_integrity_audit/figures/per_slice/100221_D9_m5_2_slice_1_single_slice_sanity.png	report/output	no	downstream-only or out of M0-M2.5 scope	1556738	report	downstream-only
reports/planA_k_spatial_kernel_integrity_audit/tables/representative_slices.tsv	report/output	no	downstream-only or out of M0-M2.5 scope	4132	report	downstream-only
reports/planA_k_tiny_gpcca_probe/00_TINY_GPCCA_PROBE_SUMMARY.json	report/output	no	downstream-only or out of M0-M2.5 scope	14763	config_or_json	downstream-only
reports/planA_k_tiny_gpcca_probe/00_TINY_GPCCA_PROBE_SUMMARY.md	report/output	no	downstream-only or out of M0-M2.5 scope	3155	documentation	downstream-only
reports/planA_k_tiny_gpcca_probe/00_preflight.json	report/output	no	downstream-only or out of M0-M2.5 scope	8936	config_or_json	downstream-only
reports/planA_k_tiny_gpcca_probe/00_preflight.md	report/output	no	downstream-only or out of M0-M2.5 scope	1775	documentation	downstream-only
reports/planA_k_tiny_gpcca_probe/01_gpcca_dependency_audit.json	report/output	no	downstream-only or out of M0-M2.5 scope	4510	config_or_json	downstream-only
reports/planA_k_tiny_gpcca_probe/01_gpcca_dependency_audit.md	report/output	no	downstream-only or out of M0-M2.5 scope	1921	documentation	downstream-only
reports/planA_k_tiny_gpcca_probe/01_gpcca_dependency_audit.tsv	report/output	no	downstream-only or out of M0-M2.5 scope	1285	report	downstream-only
reports/planA_k_tiny_gpcca_probe/02_environment_decision.json	report/output	no	downstream-only or out of M0-M2.5 scope	675	config_or_json	downstream-only
reports/planA_k_tiny_gpcca_probe/02_environment_decision.md	report/output	no	downstream-only or out of M0-M2.5 scope	632	documentation	downstream-only
reports/planA_k_tiny_gpcca_probe/03_gpcca_input_validation.json	report/output	no	downstream-only or out of M0-M2.5 scope	1167	config_or_json	downstream-only
reports/planA_k_tiny_gpcca_probe/03_gpcca_input_validation.md	report/output	no	downstream-only or out of M0-M2.5 scope	2347	documentation	downstream-only
reports/planA_k_tiny_gpcca_probe/03_gpcca_input_validation.tsv	report/output	no	downstream-only or out of M0-M2.5 scope	1288	report	downstream-only
reports/planA_k_tiny_gpcca_probe/04_tiny_gpcca_probe_design.json	report/output	no	downstream-only or out of M0-M2.5 scope	931	config_or_json	downstream-only
reports/planA_k_tiny_gpcca_probe/04_tiny_gpcca_probe_design.md	report/output	no	downstream-only or out of M0-M2.5 scope	443	documentation	downstream-only
reports/planA_k_tiny_gpcca_probe/05_tiny_gpcca_run_summary.json	report/output	no	downstream-only or out of M0-M2.5 scope	7860	config_or_json	downstream-only
reports/planA_k_tiny_gpcca_probe/05_tiny_gpcca_run_summary.md	report/output	no	downstream-only or out of M0-M2.5 scope	4949	documentation	downstream-only
reports/planA_k_tiny_gpcca_probe/06_macrostate_qc.json	report/output	no	downstream-only or out of M0-M2.5 scope	218	config_or_json	downstream-only
reports/planA_k_tiny_gpcca_probe/06_macrostate_qc.md	report/output	no	downstream-only or out of M0-M2.5 scope	66	documentation	downstream-only
reports/planA_k_tiny_gpcca_probe/06_macrostate_qc.tsv	report/output	no	downstream-only or out of M0-M2.5 scope	351	report	downstream-only
reports/planA_k_tiny_gpcca_probe/probe_outputs/gpcca_qc_k3.json	report/output	no	downstream-only or out of M0-M2.5 scope	1186	config_or_json	downstream-only
reports/planA_k_tiny_gpcca_probe/probe_outputs/gpcca_qc_k4.json	report/output	no	downstream-only or out of M0-M2.5 scope	1215	config_or_json	downstream-only
reports/planA_k_tiny_gpcca_probe/probe_outputs/gpcca_qc_k5.json	report/output	no	downstream-only or out of M0-M2.5 scope	1250	config_or_json	downstream-only
reports/planA_k_tiny_gpcca_probe/probe_outputs/gpcca_qc_k6.json	report/output	no	downstream-only or out of M0-M2.5 scope	2138	config_or_json	downstream-only
reports/planA_k_tiny_gpcca_probe/probe_outputs/gpcca_qc_k8.json	report/output	no	downstream-only or out of M0-M2.5 scope	1340	config_or_json	downstream-only
reports/planA_readiness/00_repo_preflight.json	report/output	no	not part of explicit M0-M2.5 freeze allow-list	2926	config_or_json	outside freeze allow-list
reports/planA_readiness/01_module_inventory.tsv	report/output	no	not part of explicit M0-M2.5 freeze allow-list	2996	report	outside freeze allow-list
reports/planA_readiness/02_modeling_assumption_audit.md	report/output	no	not part of explicit M0-M2.5 freeze allow-list	2303	documentation	outside freeze allow-list
reports/planA_readiness/03_engineering_contract_audit.md	report/output	no	not part of explicit M0-M2.5 freeze allow-list	2424	documentation	outside freeze allow-list
reports/planA_readiness/04a_immediately_runnable_benchmarks.tsv	report/output	no	not part of explicit M0-M2.5 freeze allow-list	1633	report	outside freeze allow-list
reports/planA_readiness/04b_needs_compute_benchmarks.tsv	report/output	no	not part of explicit M0-M2.5 freeze allow-list	1598	report	outside freeze allow-list
reports/planA_readiness/04c_not_ready_benchmarks.tsv	report/output	no	not part of explicit M0-M2.5 freeze allow-list	1544	report	outside freeze allow-list
reports/planA_readiness/05_figure_readiness.tsv	report/output	no	not part of explicit M0-M2.5 freeze allow-list	2112	report	outside freeze allow-list
reports/planA_readiness/05_visualization_plan.md	report/output	no	not part of explicit M0-M2.5 freeze allow-list	2920	documentation	outside freeze allow-list
reports/planA_readiness/06_final_readiness_summary.json	report/output	no	not part of explicit M0-M2.5 freeze allow-list	4397	config_or_json	outside freeze allow-list
reports/planA_readiness/06_final_readiness_summary.md	report/output	no	not part of explicit M0-M2.5 freeze allow-list	2789	documentation	outside freeze allow-list
reports/planA_readiness_patch_sprint/00_PATCH_SPRINT_SUMMARY.md	report/output	no	not part of explicit M0-M2.5 freeze allow-list	3911	documentation	outside freeze allow-list
reports/planA_readiness_patch_sprint/00_patch_sprint_scope.json	report/output	no	not part of explicit M0-M2.5 freeze allow-list	14194	config_or_json	outside freeze allow-list
reports/planA_readiness_patch_sprint/00_patch_sprint_scope.md	report/output	no	not part of explicit M0-M2.5 freeze allow-list	5496	documentation	outside freeze allow-list
reports/planA_readiness_patch_sprint/01_advisor_report_task_board.tsv	report/output	no	not part of explicit M0-M2.5 freeze allow-list	2694	report	outside freeze allow-list
reports/planA_readiness_patch_sprint/02_kernel_pfate_qc.json	report/output	no	not part of explicit M0-M2.5 freeze allow-list	1897	config_or_json	outside freeze allow-list
reports/planA_readiness_patch_sprint/02_kernel_pfate_qc.md	report/output	no	not part of explicit M0-M2.5 freeze allow-list	12411	documentation	outside freeze allow-list
reports/planA_readiness_patch_sprint/02_kernel_pfate_qc.tsv	report/output	no	not part of explicit M0-M2.5 freeze allow-list	11154	report	outside freeze allow-list
reports/planA_readiness_patch_sprint/03_figure_execution_plan.md	report/output	no	not part of explicit M0-M2.5 freeze allow-list	3382	documentation	outside freeze allow-list
reports/planA_readiness_patch_sprint/03_figure_execution_plan.tsv	report/output	no	not part of explicit M0-M2.5 freeze allow-list	2923	report	outside freeze allow-list
reports/planA_readiness_patch_sprint/04_advisor_report_narrative.md	report/output	no	not part of explicit M0-M2.5 freeze allow-list	2389	documentation	outside freeze allow-list
reports/planB_branchsbm/00_planB_preflight.json	report/output	no	downstream-only or out of M0-M2.5 scope	465	config_or_json	downstream-only
reports/planB_branchsbm/01_planB_shared_backbone.md	report/output	no	downstream-only or out of M0-M2.5 scope	1162	documentation	downstream-only
reports/planB_branchsbm/02_planB_split_point.md	report/output	no	downstream-only or out of M0-M2.5 scope	864	documentation	downstream-only
reports/planB_branchsbm/03_planB_execution_constraints.tsv	report/output	no	downstream-only or out of M0-M2.5 scope	826	report	downstream-only
reports/planB_branchsbm/04_planB_scaffold_summary.json	report/output	no	downstream-only or out of M0-M2.5 scope	689	config_or_json	downstream-only
reports/planB_branchsbm/05_planB_guardrails_for_report.md	report/output	no	downstream-only or out of M0-M2.5 scope	724	documentation	downstream-only
reports/review_pack/reviewpack_01_audit_summary.json	report/output	no	not part of explicit M0-M2.5 freeze allow-list	4247	config_or_json	outside freeze allow-list
reports/review_pack/reviewpack_01_file_inventory.csv	report/output	no	not part of explicit M0-M2.5 freeze allow-list	57343	report	outside freeze allow-list
reports/review_pack/reviewpack_02_changed_files.csv	report/output	no	not part of explicit M0-M2.5 freeze allow-list	1323	report	outside freeze allow-list
reports/review_pack/reviewpack_02_packaging_summary.json	report/output	no	not part of explicit M0-M2.5 freeze allow-list	1833	config_or_json	outside freeze allow-list
reports/review_pack/reviewpack_03_changed_files.csv	report/output	no	not part of explicit M0-M2.5 freeze allow-list	556	report	outside freeze allow-list
reports/review_pack/reviewpack_03_first_commit_manifest.csv	report/output	no	not part of explicit M0-M2.5 freeze allow-list	3321	report	outside freeze allow-list
reports/review_pack/reviewpack_03_git_candidate_files.csv	report/output	no	not part of explicit M0-M2.5 freeze allow-list	2977	report	outside freeze allow-list
reports/review_pack/reviewpack_03_git_init_summary.json	report/output	no	not part of explicit M0-M2.5 freeze allow-list	4886	config_or_json	outside freeze allow-list
reports/review_pack/reviewpack_04_changed_files.csv	report/output	no	not part of explicit M0-M2.5 freeze allow-list	22833	report	outside freeze allow-list
reports/review_pack/reviewpack_04_code_candidate_inventory.csv	report/output	no	not part of explicit M0-M2.5 freeze allow-list	78087	report	outside freeze allow-list
reports/review_pack/reviewpack_04_git_code_commit_summary.json	report/output	no	not part of explicit M0-M2.5 freeze allow-list	2593	config_or_json	outside freeze allow-list
reports/review_pack/reviewpack_04_secret_scan_summary.csv	report/output	no	not part of explicit M0-M2.5 freeze allow-list	32747	report	outside freeze allow-list
reports/review_pack/reviewpack_05_changed_files.csv	report/output	no	not part of explicit M0-M2.5 freeze allow-list	365	report	outside freeze allow-list
reports/review_pack/reviewpack_05_github_push_summary.json	report/output	no	not part of explicit M0-M2.5 freeze allow-list	1196	config_or_json	outside freeze allow-list
requirements.txt	other	no	not part of explicit M0-M2.5 freeze allow-list	265	other	outside freeze allow-list
scripts/k_gpcca_00_design.py	script	no	not part of explicit M0-M2.5 freeze allow-list	38808	code	outside freeze allow-list
scripts/k_gpcca_01_pilot_kernel_preflight.py	script	no	not part of explicit M0-M2.5 freeze allow-list	40967	code	outside freeze allow-list
